url,chunk,source_doc_index
https://iti.gov.eg/home,". The platform bridges the gap between technical skills and online job opportunities through: Freelancing market insights, presented by top Arabic experts.",0
https://iti.gov.eg/home,Success stories of freelancers from diverse educational backgrounds.,0
https://iti.gov.eg/home,"Networking with freelancing platforms and tailored sessions on starting an online career. us Mr.Nils VogelDirector of Operations and Projects at Vector InternationalI am deeply pleased with the fruitful collaboration with the Ministry of Communications and Information Technology and its affiliated entities, particularly the Information Technology Institute (ITI), to support young Egyptian talents who possess promising potential in the advanced electronics indus..",0
https://iti.gov.eg/home,". Mr.Luz MauchDXC Luxoft Vice PresidentThe Information Technology Institute is graduating highly skilled Androide Automotive developers. He praised Egypt's dynamic and multilingual workforce, as well as its cost-effective proximity to Europe, as significant advantages for attracting global technology investments. Mr. Mauch further explai..",0
https://iti.gov.eg/home,". Mr. Mauch further explai... Dr.John KellyVice President Research, IBMI had the opportunity to talk to the ITI students; I can assure you that you have the most talented and well educated calibers, there is no doubt that your country will have a bright future.Dr.Ruhakana RugundaPrime Minister of UgandaThe fruitful cooperation with ITI emphasizes the strong historical ties between Egypt and Uganda",0
https://iti.gov.eg/home,". I hope wish to thank ITI for its successful role in the field of HCB for BPO cadres in Uganda.Prof Dr.Jurgen GausemeierThe day to day cooperation between the ITI and the University of Paderborn works very smoothly and successfully. I’m very proud of our joint protocol that I consider the best we have in the region, I deeply appreciate your visionary power and your straight ahead mentality.Dr.Howard ArmitageThrough your over two decades of experience, ITI has accumulated and developed significant experience and expertise in producing high quality development capacity",0
https://iti.gov.eg/home,". ITI as an institute that not only plays a critical role in ITC capacity building in Egypt, that it carries over this mission ve... Ahmed Abd El HalimI’ve always wanted to start my own company but I had my share of fears blocking the way. When I joined the ITI, I got to learn the technological knowledge I needed in addition to, the managerial skills I needed to set my fear aside and helped my gain the confidence to pursue my dream",0
https://iti.gov.eg/home,". Mr.Nils VogelDirector of Operations and Projects at Vector InternationalI am deeply pleased with the fruitful collaboration with the Ministry of Communications and Information Technology and its affiliated entities, particularly the Information Technology Institute (ITI), to support young Egyptian talents who possess promising potential in the advanced electronics indus... Mr.Luz MauchDXC Luxoft Vice PresidentThe Information Technology Institute is graduating highly skilled Androide Automotive developers",0
https://iti.gov.eg/home,". He praised Egypt's dynamic and multilingual workforce, as well as its cost-effective proximity to Europe, as significant advantages for attracting global technology investments. Mr. Mauch further explai... Dr.John KellyVice President Research, IBMI had the opportunity to talk to the ITI students; I can assure you that you have the most talented and well educated calibers, there is no doubt that your country will have a bright future.Dr.Ruhakana RugundaPrime Minister of UgandaThe fruitful cooperation with ITI emphasizes the strong historical ties between Egypt and Uganda",0
https://iti.gov.eg/home,". I hope wish to thank ITI for its successful role in the field of HCB for BPO cadres in Uganda.Prof Dr.Jurgen GausemeierThe day to day cooperation between the ITI and the University of Paderborn works very smoothly and successfully. I’m very proud of our joint protocol that I consider the best we have in the region, I deeply appreciate your visionary power and your straight ahead mentality.Dr.Howard ArmitageThrough your over two decades of experience, ITI has accumulated and developed significant experience and expertise in producing high quality development capacity",0
https://iti.gov.eg/home,". ITI as an institute that not only plays a critical role in ITC capacity building in Egypt, that it carries over this mission ve... Ahmed Abd El HalimI’ve always wanted to start my own company but I had my share of fears blocking the way. When I joined the ITI, I got to learn the technological knowledge I needed in addition to, the managerial skills I needed to set my fear aside and helped my gain the confidence to pursue my dream",0
https://iti.gov.eg/home,". Mr.Nils VogelDirector of Operations and Projects at Vector InternationalI am deeply pleased with the fruitful collaboration with the Ministry of Communications and Information Technology and its affiliated entities, particularly the Information Technology Institute (ITI), to support young Egyptian talents who possess promising potential in the advanced electronics indus... Mr.Luz MauchDXC Luxoft Vice PresidentThe Information Technology Institute is graduating highly skilled Androide Automotive developers",0
https://iti.gov.eg/home,". He praised Egypt's dynamic and multilingual workforce, as well as its cost-effective proximity to Europe, as significant advantages for attracting global technology investments. Mr. Mauch further explai... Mr.Nils VogelDirector of Operations and Projects at Vector InternationalI am deeply pleased with the fruitful collaboration with the Ministry of Communications and Information Technology and its affiliated entities, particularly the Information Technology Institute (ITI), to support young Egyptian talents who possess promising potential in the advanced electronics indus..",0
https://iti.gov.eg/home,". Mr.Luz MauchDXC Luxoft Vice PresidentThe Information Technology Institute is graduating highly skilled Androide Automotive developers. He praised Egypt's dynamic and multilingual workforce, as well as its cost-effective proximity to Europe, as significant advantages for attracting global technology investments. Mr. Mauch further explai..",0
https://iti.gov.eg/home,". Mr. Mauch further explai... Mr.Nils VogelDirector of Operations and Projects at Vector InternationalI am deeply pleased with the fruitful collaboration with the Ministry of Communications and Information Technology and its affiliated entities, particularly the Information Technology Institute (ITI), to support young Egyptian talents who possess promising potential in the advanced electronics indus... Mr.Nils Vogel Mr",0
https://iti.gov.eg/home,". Mr.Nils Vogel Mr. Director of Operations and Projects at Vector International I am deeply pleased with the fruitful collaboration with the Ministry of Communications and Information Technology and its affiliated entities, particularly the Information Technology Institute (ITI), to support young Egyptian talents who possess promising potential in the advanced electronics indus... Mr.Luz MauchDXC Luxoft Vice PresidentThe Information Technology Institute is graduating highly skilled Androide Automotive developers",0
https://iti.gov.eg/home,". He praised Egypt's dynamic and multilingual workforce, as well as its cost-effective proximity to Europe, as significant advantages for attracting global technology investments. Mr. Mauch further explai... Mr.Luz Mauch Mr. DXC Luxoft Vice President The Information Technology Institute is graduating highly skilled Androide Automotive developers. He praised Egypt's dynamic and multilingual workforce, as well as its cost-effective proximity to Europe, as significant advantages for attracting global technology investments. Mr. Mauch further explai..",0
https://iti.gov.eg/home,". Mr. Mauch further explai... Dr.John KellyVice President Research, IBMI had the opportunity to talk to the ITI students; I can assure you that you have the most talented and well educated calibers, there is no doubt that your country will have a bright future.Dr.Ruhakana RugundaPrime Minister of UgandaThe fruitful cooperation with ITI emphasizes the strong historical ties between Egypt and Uganda. I hope wish to thank ITI for its successful role in the field of HCB for BPO cadres in Uganda",0
https://iti.gov.eg/home,". Dr.John KellyVice President Research, IBMI had the opportunity to talk to the ITI students; I can assure you that you have the most talented and well educated calibers, there is no doubt that your country will have a bright future.Dr.Ruhakana RugundaPrime Minister of UgandaThe fruitful cooperation with ITI emphasizes the strong historical ties between Egypt and Uganda. I hope wish to thank ITI for its successful role in the field of HCB for BPO cadres in Uganda",0
https://iti.gov.eg/home,". Dr.John KellyVice President Research, IBMI had the opportunity to talk to the ITI students; I can assure you that you have the most talented and well educated calibers, there is no doubt that your country will have a bright future. Dr.John Kelly Dr. Vice President Research, IBM I had the opportunity to talk to the ITI students; I can assure you that you have the most talented and well educated calibers, there is no doubt that your country will have a bright future",0
https://iti.gov.eg/home,. Dr.Ruhakana RugundaPrime Minister of UgandaThe fruitful cooperation with ITI emphasizes the strong historical ties between Egypt and Uganda. I hope wish to thank ITI for its successful role in the field of HCB for BPO cadres in Uganda. Dr.Ruhakana Rugunda Dr. Prime Minister of Uganda The fruitful cooperation with ITI emphasizes the strong historical ties between Egypt and Uganda. I hope wish to thank ITI for its successful role in the field of HCB for BPO cadres in Uganda,0
https://iti.gov.eg/home,". Prof Dr.Jurgen GausemeierThe day to day cooperation between the ITI and the University of Paderborn works very smoothly and successfully. I’m very proud of our joint protocol that I consider the best we have in the region, I deeply appreciate your visionary power and your straight ahead mentality.Dr.Howard ArmitageThrough your over two decades of experience, ITI has accumulated and developed significant experience and expertise in producing high quality development capacity",0
https://iti.gov.eg/home,". ITI as an institute that not only plays a critical role in ITC capacity building in Egypt, that it carries over this mission ve... Prof Dr.Jurgen GausemeierThe day to day cooperation between the ITI and the University of Paderborn works very smoothly and successfully",0
https://iti.gov.eg/home,". I’m very proud of our joint protocol that I consider the best we have in the region, I deeply appreciate your visionary power and your straight ahead mentality.Dr.Howard ArmitageThrough your over two decades of experience, ITI has accumulated and developed significant experience and expertise in producing high quality development capacity . ITI as an institute that not only plays a critical role in ITC capacity building in Egypt, that it carries over this mission ve..",0
https://iti.gov.eg/home,". Prof Dr.Jurgen GausemeierThe day to day cooperation between the ITI and the University of Paderborn works very smoothly and successfully. I’m very proud of our joint protocol that I consider the best we have in the region, I deeply appreciate your visionary power and your straight ahead mentality. Prof Dr.Jurgen Gausemeier Prof Dr. The day to day cooperation between the ITI and the University of Paderborn works very smoothly and successfully",0
https://iti.gov.eg/home,". I’m very proud of our joint protocol that I consider the best we have in the region, I deeply appreciate your visionary power and your straight ahead mentality. Dr.Howard ArmitageThrough your over two decades of experience, ITI has accumulated and developed significant experience and expertise in producing high quality development capacity . ITI as an institute that not only plays a critical role in ITC capacity building in Egypt, that it carries over this mission ve... Dr.Howard Armitage Dr",0
https://iti.gov.eg/home,". Dr.Howard Armitage Dr. Through your over two decades of experience, ITI has accumulated and developed significant experience and expertise in producing high quality development capacity . ITI as an institute that not only plays a critical role in ITC capacity building in Egypt, that it carries over this mission ve... Ahmed Abd El HalimI’ve always wanted to start my own company but I had my share of fears blocking the way",0
https://iti.gov.eg/home,". When I joined the ITI, I got to learn the technological knowledge I needed in addition to, the managerial skills I needed to set my fear aside and helped my gain the confidence to pursue my dream. Ahmed Abd El HalimI’ve always wanted to start my own company but I had my share of fears blocking the way. When I joined the ITI, I got to learn the technological knowledge I needed in addition to, the managerial skills I needed to set my fear aside and helped my gain the confidence to pursue my dream",0
https://iti.gov.eg/home,". Ahmed Abd El HalimI’ve always wanted to start my own company but I had my share of fears blocking the way. When I joined the ITI, I got to learn the technological knowledge I needed in addition to, the managerial skills I needed to set my fear aside and helped my gain the confidence to pursue my dream. Ahmed Abd El Halim I’ve always wanted to start my own company but I had my share of fears blocking the way",0
https://iti.gov.eg/home,". When I joined the ITI, I got to learn the technological knowledge I needed in addition to, the managerial skills I needed to set my fear aside and helped my gain the confidence to pursue my dream. Over 30 years, ITI has kept updating its training portfolio through continuous monitoring for the future global tech trends, as well as the country’s national and mega projects, hence; sustaining its graduates’ employment percentage to 85 prior their graduation. About UsBranchesNewsContact us 17002ITIinfo@iti.gov.egCopyright . Information Technology Institute (ITI).",0
https://iti.gov.eg/home,". Information Technology Institute (ITI). . Over 30 years, ITI has kept updating its training portfolio through continuous monitoring for the future global tech trends, as well as the country’s national and mega projects, hence; sustaining its graduates’ employment percentage to 85 prior their graduation",0
https://iti.gov.eg/home,". About UsBranchesNewsContact us 17002ITIinfo@iti.gov.eg Over 30 years, ITI has kept updating its training portfolio through continuous monitoring for the future global tech trends, as well as the country’s national and mega projects, hence; sustaining its graduates’ employment percentage to 85 prior their graduation. Over 30 years, ITI has kept updating its training portfolio through continuous monitoring for the future global tech trends, as well as the country’s national and mega projects, hence; sustaining its graduates’ employment percentage to 85 prior their graduation",0
https://iti.gov.eg/home,. About UsBranchesNewsContact us About UsBranchesNewsContact us 17002ITIinfo@iti.gov.eg 17002ITIinfo@iti.gov.eg Copyright . Information Technology Institute (ITI). . Copyright . Information Technology Institute (ITI). . Copyright . Information Technology Institute (ITI). .,0
https://iti.gov.eg/about-us,"ITIITI In BriefThe Information Technology Institute (ITI) was established back in 1993 and became one of the MCIT’s affiliates in 2005. Its main mission revolves around ICT human capacity development. For over 30 years, ITI has kept updating its training portfolio through continuous monitoring of future global tech trends, as well as the country’s national and mega projects. As a result, it sustained an 85% employment percentage for its graduates",1
https://iti.gov.eg/about-us,". ITI served thousands of Egyptian youth from different Egyptian governorates, who graduated from different academic backgrounds, thanks to the rich that built on their academic experience leveraging their future employment opportunities. These include development, content design, game development, Geographic Information System, media and animation, cloud, security, data analytics, among others",1
https://iti.gov.eg/about-us,". ITI has a wide network of relations with industry and academia, empowering its curriculum and helping in reaching out talents in most of Egypt’s universities and governorates.missionSupporting Egyptian youth to improve their career opportunities by developing their skills and preparing them for highly in-demand jobs, and related vast technologies to fulfill today’s needs, and tomorrow’s forecast.visionA Reference Hub in Developing ICT Professional Talents.valuesPeople Develop Countries… We Develop PEOPLEpprofessionalismEElationoopennessppassionlloyaltyEExtra MileAffiliationThe MCIT strategy",1
https://iti.gov.eg/about-us,"MileAffiliationThe MCIT strategy is to develop the ICT infrastructure and industry, transforming Egypt into a global digital hub",1
https://iti.gov.eg/about-us,". Information Technology Institute works to empower Egypt’s youth with the tools and skills needed to develop and live in a knowledge-based society, while using the ICT tools to boost the country’s competitiveness, productivity and the national, regional & international development.- Dr",1
https://iti.gov.eg/about-us,". Amr Talaat, Minister of Communications and Information Technology -Chairperson's MessageBeing committed to develop highly skilled and well-trained cadres who are able to effectively contributing to our country’s development and with around 30 years in the field of ICT capacity development, ITI always keeps an eye on the accelerated market needs, engaging the industry key players and reflecting continuous changes on our designed . Thus, enabling ITI to scale up its reaching our more passionate learners all over Egypt.- Dr",1
https://iti.gov.eg/about-us,". Heba Saleh, ITI Chairperson -Meet The LeadersAmr El ShafeyChairman Assistant for Training and Projectsamshafey@iti.gov.eg+202-35355580Mohamed HanafyChairman Assistant for Qualitymohanafy@iti.gov.eg+202-3906926Ahmed LotfyIntensive Training Programahloutfy@iti.gov.eg+202-35355507Sherif SharafProfessional Training Programshsharaf@iti.gov.eg+202-35355583ITI FoundersFormer ITI foundersDr. Hisham El-sherifFounder and Former Director of The Information and decision support centerDr. Nabil SaiedFormer ITI ChairmanDr. Nabil El NadyFormer Deputy of The Information and decision support centerDr",1
https://iti.gov.eg/about-us,". Mohamed SalemFormer Minister of Communications and Information TechnologyOver 30 years, ITI has kept updating its training portfolio through continuous monitoring for the future global tech trends, as well as the country’s national and mega projects, hence; sustaining its graduates’ employment ITIITI In BriefThe Information Technology Institute (ITI) was established back in 1993 and became one of the MCIT’s affiliates in 2005. Its main mission revolves around ICT human capacity development",1
https://iti.gov.eg/about-us,". For over 30 years, ITI has kept updating its training portfolio through continuous monitoring of future global tech trends, as well as the country’s national and mega projects. As a result, it sustained an 85% employment percentage for its graduates. ITI served thousands of Egyptian youth from different Egyptian governorates, who graduated from different academic backgrounds, thanks to the rich that built on their academic experience leveraging their future employment opportunities",1
https://iti.gov.eg/about-us,". These include development, content design, game development, Geographic Information System, media and animation, cloud, security, data analytics, among others",1
https://iti.gov.eg/about-us,". ITI has a wide network of relations with industry and academia, empowering its curriculum and helping in reaching out talents in most of Egypt’s universities and governorates.missionSupporting Egyptian youth to improve their career opportunities by developing their skills and preparing them for highly in-demand jobs, and related vast technologies to fulfill today’s needs, and tomorrow’s forecast.visionA Reference Hub in Developing ICT Professional Talents.valuesPeople Develop Countries… We Develop PEOPLEpprofessionalismEElationoopennessppassionlloyaltyEExtra MileAffiliationThe MCIT strategy",1
https://iti.gov.eg/about-us,"MileAffiliationThe MCIT strategy is to develop the ICT infrastructure and industry, transforming Egypt into a global digital hub",1
https://iti.gov.eg/about-us,". Information Technology Institute works to empower Egypt’s youth with the tools and skills needed to develop and live in a knowledge-based society, while using the ICT tools to boost the country’s competitiveness, productivity and the national, regional & international development.- Dr",1
https://iti.gov.eg/about-us,". Amr Talaat, Minister of Communications and Information Technology -Chairperson's MessageBeing committed to develop highly skilled and well-trained cadres who are able to effectively contributing to our country’s development and with around 30 years in the field of ICT capacity development, ITI always keeps an eye on the accelerated market needs, engaging the industry key players and reflecting continuous changes on our designed . ITIITI In BriefThe Information Technology Institute (ITI) was established back in 1993 and became one of the MCIT’s affiliates in 2005",1
https://iti.gov.eg/about-us,". Its main mission revolves around ICT human capacity development. For over 30 years, ITI has kept updating its training portfolio through continuous monitoring of future global tech trends, as well as the country’s national and mega projects. As a result, it sustained an 85% employment percentage for its graduates. ITI served thousands of Egyptian youth from different Egyptian governorates, who graduated from different academic backgrounds, thanks to the rich that built on their academic experience leveraging their future employment opportunities",1
https://iti.gov.eg/about-us,". These include development, content design, game development, Geographic Information System, media and animation, cloud, security, data analytics, among others",1
https://iti.gov.eg/about-us,". ITI has a wide network of relations with industry and academia, empowering its curriculum and helping in reaching out talents in most of Egypt’s universities and governorates.missionSupporting Egyptian youth to improve their career opportunities by developing their skills and preparing them for highly in-demand jobs, and related vast technologies to fulfill today’s needs, and tomorrow’s forecast.visionA Reference Hub in Developing ICT Professional Talents.valuesPeople Develop Countries… We Develop PEOPLEpprofessionalismEElationoopennessppassionlloyaltyEExtra MileAffiliationThe MCIT strategy",1
https://iti.gov.eg/about-us,"MileAffiliationThe MCIT strategy is to develop the ICT infrastructure and industry, transforming Egypt into a global digital hub",1
https://iti.gov.eg/about-us,". Information Technology Institute works to empower Egypt’s youth with the tools and skills needed to develop and live in a knowledge-based society, while using the ICT tools to boost the country’s competitiveness, productivity and the national, regional & international development.- Dr",1
https://iti.gov.eg/about-us,". Amr Talaat, Minister of Communications and Information Technology -Chairperson's MessageBeing committed to develop highly skilled and well-trained cadres who are able to effectively contributing to our country’s development and with around 30 years in the field of ICT capacity development, ITI always keeps an eye on the accelerated market needs, engaging the industry key players and reflecting continuous changes on our designed . ITI > ITI In BriefThe Information Technology Institute (ITI) was established back in 1993 and became one of the MCIT’s affiliates in 2005",1
https://iti.gov.eg/about-us,". Its main mission revolves around ICT human capacity development. For over 30 years, ITI has kept updating its training portfolio through continuous monitoring of future global tech trends, as well as the country’s national and mega projects. As a result, it sustained an 85% employment percentage for its graduates. ITI served thousands of Egyptian youth from different Egyptian governorates, who graduated from different academic backgrounds, thanks to the rich that built on their academic experience leveraging their future employment opportunities",1
https://iti.gov.eg/about-us,". These include development, content design, game development, Geographic Information System, media and animation, cloud, security, data analytics, among others. ITI has a wide network of relations with industry and academia, empowering its curriculum and helping in reaching out talents in most of Egypt’s universities and governorates. ITI In BriefThe Information Technology Institute (ITI) was established back in 1993 and became one of the MCIT’s affiliates in 2005. Its main mission revolves around ICT human capacity development",1
https://iti.gov.eg/about-us,". For over 30 years, ITI has kept updating its training portfolio through continuous monitoring of future global tech trends, as well as the country’s national and mega projects. As a result, it sustained an 85% employment percentage for its graduates. ITI served thousands of Egyptian youth from different Egyptian governorates, who graduated from different academic backgrounds, thanks to the rich that built on their academic experience leveraging their future employment opportunities",1
https://iti.gov.eg/about-us,". These include development, content design, game development, Geographic Information System, media and animation, cloud, security, data analytics, among others. ITI has a wide network of relations with industry and academia, empowering its curriculum and helping in reaching out talents in most of Egypt’s universities and governorates. ITI In Brief ITI In Brief ITI In Brief The Information Technology Institute (ITI) was established back in 1993 and became one of the MCIT’s affiliates in 2005. Its main mission revolves around ICT human capacity development",1
https://iti.gov.eg/about-us,". For over 30 years, ITI has kept updating its training portfolio through continuous monitoring of future global tech trends, as well as the country’s national and mega projects. As a result, it sustained an 85% employment percentage for its graduates. ITI served thousands of Egyptian youth from different Egyptian governorates, who graduated from different academic backgrounds, thanks to the rich that built on their academic experience leveraging their future employment opportunities",1
https://iti.gov.eg/about-us,". These include development, content design, game development, Geographic Information System, media and animation, cloud, security, data analytics, among others. ITI has a wide network of relations with industry and academia, empowering its curriculum and helping in reaching out talents in most of Egypt’s universities and governorates",1
https://iti.gov.eg/about-us,". missionSupporting Egyptian youth to improve their career opportunities by developing their skills and preparing them for highly in-demand jobs, and related vast technologies to fulfill today’s needs, and tomorrow’s forecast.visionA Reference Hub in Developing ICT Professional Talents.valuesPeople Develop Countries… We Develop PEOPLEpprofessionalismEElationoopennessppassionlloyaltyEExtra Mile missionSupporting Egyptian youth to improve their career opportunities by developing their skills and preparing them for highly in-demand jobs, and related vast technologies to fulfill today’s needs, and",1
https://iti.gov.eg/about-us,"vast technologies to fulfill today’s needs, and tomorrow’s forecast.visionA Reference Hub in Developing ICT Professional Talents.valuesPeople Develop Countries… We Develop PEOPLEpprofessionalismEElationoopennessppassionlloyaltyEExtra Mile missionSupporting Egyptian youth to improve their career opportunities by developing their skills and preparing them for highly in-demand jobs, and related vast technologies to fulfill today’s needs, and tomorrow’s forecast",1
https://iti.gov.eg/about-us,". mission Supporting Egyptian youth to improve their career opportunities by developing their skills and preparing them for highly in-demand jobs, and related vast technologies to fulfill today’s needs, and tomorrow’s forecast. Supporting Egyptian youth to improve their career opportunities by developing their skills and preparing them for highly in-demand jobs, and related vast technologies to fulfill today’s needs, and tomorrow’s forecast. visionA Reference Hub in Developing ICT Professional Talents. vision A Reference Hub in Developing ICT Professional Talents",1
https://iti.gov.eg/about-us,. A Reference Hub in Developing ICT Professional Talents,1
https://iti.gov.eg/about-us,. valuesPeople Develop Countries… We Develop PEOPLEpprofessionalismEElationoopennessppassionlloyaltyEExtra Mile values People Develop Countries… We Develop PEOPLEpprofessionalismEElationoopennessppassionlloyaltyEExtra Mile People Develop Countries… We Develop PEOPLEpprofessionalismEElationoopennessppassionlloyaltyEExtra Mile pprofessionalismEElationoopennessppassionlloyaltyEExtra Mile pprofessionalism p professionalism EElation E Elation oopenness o openness ppassion p passion lloyalty l loyalty EExtra Mile E Extra Mile AffiliationThe MCIT strategy is to develop the ICT infrastructure and,1
https://iti.gov.eg/about-us,"strategy is to develop the ICT infrastructure and industry, transforming Egypt into a global digital hub",1
https://iti.gov.eg/about-us,". Information Technology Institute works to empower Egypt’s youth with the tools and skills needed to develop and live in a knowledge-based society, while using the ICT tools to boost the country’s competitiveness, productivity and the national, regional & international development.- Dr. Amr Talaat, Minister of Communications and Information Technology - AffiliationThe MCIT strategy is to develop the ICT infrastructure and industry, transforming Egypt into a global digital hub",1
https://iti.gov.eg/about-us,". Information Technology Institute works to empower Egypt’s youth with the tools and skills needed to develop and live in a knowledge-based society, while using the ICT tools to boost the country’s competitiveness, productivity and the national, regional & international development.- Dr. Amr Talaat, Minister of Communications and Information Technology - AffiliationThe MCIT strategy is to develop the ICT infrastructure and industry, transforming Egypt into a global digital hub",1
https://iti.gov.eg/about-us,". Information Technology Institute works to empower Egypt’s youth with the tools and skills needed to develop and live in a knowledge-based society, while using the ICT tools to boost the country’s competitiveness, productivity and the national, regional & international development.- Dr. Amr Talaat, Minister of Communications and Information Technology - Affiliation Affiliation Affiliation The MCIT strategy is to develop the ICT infrastructure and industry, transforming Egypt into a global digital hub",1
https://iti.gov.eg/about-us,". Information Technology Institute works to empower Egypt’s youth with the tools and skills needed to develop and live in a knowledge-based society, while using the ICT tools to boost the country’s competitiveness, productivity and the national, regional & international development. - Dr. Amr Talaat, Minister of Communications and Information Technology - - Dr",1
https://iti.gov.eg/about-us,". Amr Talaat, Minister of Communications and Information Technology - Chairperson's MessageBeing committed to develop highly skilled and well-trained cadres who are able to effectively contributing to our country’s development and with around 30 years in the field of ICT capacity development, ITI always keeps an eye on the accelerated market needs, engaging the industry key players and reflecting continuous changes on our designed . Thus, enabling ITI to scale up its reaching our more passionate learners all over Egypt.- Dr",1
https://iti.gov.eg/about-us,". Heba Saleh, ITI Chairperson - Chairperson's MessageBeing committed to develop highly skilled and well-trained cadres who are able to effectively contributing to our country’s development and with around 30 years in the field of ICT capacity development, ITI always keeps an eye on the accelerated market needs, engaging the industry key players and reflecting continuous changes on our designed . Thus, enabling ITI to scale up its reaching our more passionate learners all over Egypt.- Dr",1
https://iti.gov.eg/about-us,". Heba Saleh, ITI Chairperson - Chairperson's MessageBeing committed to develop highly skilled and well-trained cadres who are able to effectively contributing to our country’s development and with around 30 years in the field of ICT capacity development, ITI always keeps an eye on the accelerated market needs, engaging the industry key players and reflecting continuous changes on our designed . Thus, enabling ITI to scale up its reaching our more passionate learners all over Egypt.- Dr",1
https://iti.gov.eg/about-us,". Heba Saleh, ITI Chairperson - Chairperson's Message Chairperson's Message Chairperson's Message Being committed to develop highly skilled and well-trained cadres who are able to effectively contributing to our country’s development and with around 30 years in the field of ICT capacity development, ITI always keeps an eye on the accelerated market needs, engaging the industry key players and reflecting continuous changes on our designed . Thus, enabling ITI to scale up its reaching our more passionate learners all over Egypt. - Dr. Heba Saleh, ITI Chairperson - - Dr",1
https://iti.gov.eg/about-us,". Heba Saleh, ITI Chairperson - Meet The LeadersAmr El ShafeyChairman Assistant for Training and Projectsamshafey@iti.gov.eg+202-35355580Mohamed HanafyChairman Assistant for Qualitymohanafy@iti.gov.eg+202-3906926Ahmed LotfyIntensive Training Programahloutfy@iti.gov.eg+202-35355507Sherif SharafProfessional Training Programshsharaf@iti.gov.eg+202-35355583 Meet The LeadersAmr El ShafeyChairman Assistant for Training and Projectsamshafey@iti.gov.eg+202-35355580Mohamed HanafyChairman Assistant for Qualitymohanafy@iti.gov.eg+202-3906926Ahmed LotfyIntensive Training",1
https://iti.gov.eg/about-us,LotfyIntensive Training Programahloutfy@iti.gov.eg+202-35355507Sherif SharafProfessional Training Programshsharaf@iti.gov.eg+202-35355583 Meet The Leaders Amr El ShafeyChairman Assistant for Training and Projectsamshafey@iti.gov.eg+202-35355580Mohamed HanafyChairman Assistant for Qualitymohanafy@iti.gov.eg+202-3906926Ahmed LotfyIntensive Training Programahloutfy@iti.gov.eg+202-35355507Sherif SharafProfessional Training Programshsharaf@iti.gov.eg+202-35355583 Amr El ShafeyChairman Assistant for Training and Projectsamshafey@iti.gov.eg+202-35355580Mohamed HanafyChairman Assistant for,1
https://iti.gov.eg/about-us,HanafyChairman Assistant for Qualitymohanafy@iti.gov.eg+202-3906926Ahmed LotfyIntensive Training Programahloutfy@iti.gov.eg+202-35355507Sherif SharafProfessional Training Programshsharaf@iti.gov.eg+202-35355583 Amr El ShafeyChairman Assistant for Training and Projectsamshafey@iti.gov.eg+202-35355580Mohamed HanafyChairman Assistant for Qualitymohanafy@iti.gov.eg+202-3906926Ahmed LotfyIntensive Training Programahloutfy@iti.gov.eg+202-35355507Sherif SharafProfessional Training Programshsharaf@iti.gov.eg+202-35355583 Amr El ShafeyChairman Assistant for Training and,1
https://iti.gov.eg/about-us,Amr El ShafeyChairman Assistant for Training and Projectsamshafey@iti.gov.eg+202-35355580 Amr El ShafeyChairman Assistant for Training and Projectsamshafey@iti.gov.eg+202-35355580 Amr El ShafeyChairman Assistant for Training and Projectsamshafey@iti.gov.eg+202-35355580 Amr El Shafey Chairman Assistant for Training and Projects amshafey@iti.gov.eg+202-35355580 amshafey@iti.gov.eg amshafey@iti.gov.eg +202-35355580 +202-35355580 Mohamed HanafyChairman Assistant for Qualitymohanafy@iti.gov.eg+202-3906926 Mohamed HanafyChairman Assistant for Qualitymohanafy@iti.gov.eg+202-3906926 Mohamed,1
https://iti.gov.eg/about-us,Qualitymohanafy@iti.gov.eg+202-3906926 Mohamed HanafyChairman Assistant for Qualitymohanafy@iti.gov.eg+202-3906926 Mohamed Hanafy Chairman Assistant for Quality mohanafy@iti.gov.eg+202-3906926 mohanafy@iti.gov.eg mohanafy@iti.gov.eg +202-3906926 +202-3906926 Ahmed LotfyIntensive Training Programahloutfy@iti.gov.eg+202-35355507 Ahmed LotfyIntensive Training Programahloutfy@iti.gov.eg+202-35355507 Ahmed LotfyIntensive Training Programahloutfy@iti.gov.eg+202-35355507 Ahmed Lotfy Intensive Training Program ahloutfy@iti.gov.eg+202-35355507 ahloutfy@iti.gov.eg ahloutfy@iti.gov.eg +202-35355507,1
https://iti.gov.eg/about-us,ahloutfy@iti.gov.eg +202-35355507 +202-35355507 Sherif SharafProfessional Training Programshsharaf@iti.gov.eg+202-35355583 Sherif SharafProfessional Training Programshsharaf@iti.gov.eg+202-35355583 Sherif SharafProfessional Training Programshsharaf@iti.gov.eg+202-35355583 Sherif Sharaf Professional Training Program shsharaf@iti.gov.eg+202-35355583 shsharaf@iti.gov.eg shsharaf@iti.gov.eg +202-35355583 +202-35355583 ITI FoundersFormer ITI foundersDr,1
https://iti.gov.eg/about-us,. Hisham El-sherifFounder and Former Director of The Information and decision support centerDr. Nabil SaiedFormer ITI ChairmanDr. Nabil El NadyFormer Deputy of The Information and decision support centerDr. Mohamed SalemFormer Minister of Communications and Information Technology ITI FoundersFormer ITI foundersDr. Hisham El-sherifFounder and Former Director of The Information and decision support centerDr. Nabil SaiedFormer ITI ChairmanDr. Nabil El NadyFormer Deputy of The Information and decision support centerDr,1
